"states","years","quarter","pincodes","transaction_count","transaction_amount"
"Meghalaya",2022,4,793102,"26","42358"
"Meghalaya",2022,4,794105,"23","26278"
"Meghalaya",2022,4,793004,"22","35083"
"Meghalaya",2023,1,793001,"55","95564"
"Meghalaya",2023,1,793101,"42","66922"
"Meghalaya",2023,1,794001,"38","102048"
"Meghalaya",2023,1,793011,"31","77129"
"Meghalaya",2023,1,794101,"29","87543"
"Meghalaya",2023,1,793102,"26","59400"
"Meghalaya",2023,1,794105,"24","50318"
"Meghalaya",2023,1,793002,"24","42826"
"Meghalaya",2023,1,794104,"21","37324"
"Meghalaya",2023,1,793007,"19","41666"
"Meghalaya",2023,2,793001,"78","117024"
"Meghalaya",2023,2,794001,"44","105670"
"Meghalaya",2023,2,793101,"41","65800"
"Meghalaya",2023,2,794101,"38","90315"
"Meghalaya",2023,2,793002,"37","41294"
"Meghalaya",2023,2,794108,"37","78072"
"Meghalaya",2023,2,793007,"33","59162"
"Meghalaya",2023,2,794104,"31","47479"
"Meghalaya",2023,2,794105,"29","41686"
"Meghalaya",2023,2,793011,"23","40897"
"Meghalaya",2023,3,793001,"71","118274"
"Meghalaya",2023,3,794001,"63","131092"
"Meghalaya",2023,3,793002,"48","91823"
"Meghalaya",2023,3,794104,"42","78897"
"Meghalaya",2023,3,794102,"40","104891"
"Meghalaya",2023,3,793101,"37","58386"
"Meghalaya",2023,3,794101,"37","94240"
"Meghalaya",2023,3,794105,"36","62818"
"Meghalaya",2023,3,793007,"33","45106"
"Meghalaya",2023,3,794111,"29","116384"
"Meghalaya",2023,4,793001,"72","142069"
"Meghalaya",2023,4,794001,"63","171264"
"Meghalaya",2023,4,793101,"62","111206"
"Meghalaya",2023,4,794101,"46","135848"
"Meghalaya",2023,4,793002,"44","103203"
"Meghalaya",2023,4,794105,"35","62720"
"Meghalaya",2023,4,793007,"29","63490"
"Meghalaya",2023,4,793102,"27","62233"
"Meghalaya",2023,4,794104,"26","37187"
"Meghalaya",2023,4,793011,"25","40346"
"Meghalaya",2024,1,793101,"85","113216"
"Meghalaya",2024,1,794105,"71","132004"
"Meghalaya",2024,1,794001,"61","158554"
"Meghalaya",2024,1,793001,"61","121621"
"Meghalaya",2024,1,794104,"55","63820"
"Meghalaya",2024,1,793002,"48","76308"
"Meghalaya",2024,1,794111,"39","84278"
"Meghalaya",2024,1,794101,"36","62358"
"Meghalaya",2024,1,793210,"36","34759"
"Meghalaya",2024,1,793011,"35","87860"
"Mizoram",2020,2,796012,"10","1951"
"Mizoram",2020,2,796009,"9","2300"
"Mizoram",2020,2,796005,"5","1401"
"Mizoram",2020,2,796701,"2","462"
"Mizoram",2020,2,796571,"1","282"
"Mizoram",2020,2,796181,"1","231"
"Mizoram",2020,2,796901,"1","226"
"Mizoram",2020,2,796014,"1","231"
"Mizoram",2020,2,796008,"1","238"
"Mizoram",2020,3,796005,"16","5068"
"Mizoram",2020,3,796009,"15","6493"
"Mizoram",2020,3,796012,"8","2881"
"Mizoram",2020,3,796017,"8","2264"
"Mizoram",2020,3,796008,"6","3017"
"Mizoram",2020,3,796772,"4","595"
"Mizoram",2020,3,796701,"4","1261"
"Mizoram",2020,3,796770,"2","314"
"Mizoram",2020,3,796891,"2","599"
"Mizoram",2020,3,796181,"2","783"
"Mizoram",2020,4,796005,"15","12907"
"Mizoram",2020,4,796009,"11","39642"
"Mizoram",2020,4,796701,"9","14992"
"Mizoram",2020,4,796008,"8","9867"
"Mizoram",2020,4,796012,"7","10256"
"Mizoram",2020,4,796081,"6","2657"
"Mizoram",2020,4,796772,"5","1952"
"Mizoram",2020,4,796101,"4","2228"
"Mizoram",2020,4,796891,"3","2790"
"Mizoram",2020,4,796810,"3","1467"
"Mizoram",2021,1,796014,"318","210495"
"Mizoram",2021,1,796017,"29","35257"
"Mizoram",2021,1,796310,"13","9887"
"Mizoram",2021,1,796009,"11","4975"
"Mizoram",2021,1,796005,"8","7955"
"Mizoram",2021,1,796471,"5","6877"
"Mizoram",2021,1,796012,"4","3704"
"Mizoram",2021,1,796901,"2","3613"
"Mizoram",2021,1,796441,"2","2558"
"Mizoram",2021,1,796701,"2","4263"
"Mizoram",2021,2,796014,"101","70071"
"Mizoram",2021,2,796005,"20","14967"
"Mizoram",2021,2,796012,"10","4235"
"Mizoram",2021,2,796009,"9","3240"
"Mizoram",2021,2,796017,"7","7534"
"Mizoram",2021,2,796321,"5","421"
"Mizoram",2021,2,796772,"5","175"
"Mizoram",2021,2,796751,"4","792"
"Mizoram",2021,2,796310,"3","2500"
"Mizoram",2021,2,796891,"3","1528"
"Mizoram",2021,3,796014,"28","20083"
"Mizoram",2021,3,796012,"8","8722"
"Mizoram",2021,3,796005,"7","4007"
"Mizoram",2021,3,796009,"7","7315"
"Mizoram",2021,3,796008,"4","19509"
"Mizoram",2021,3,796181,"4","2795"
